398,1,2
399,2,2
400,2,5
401,3,5
402,3,3
403,1,5
404,2,4
405,3,1
406,1,4
407,3,2
408,2,5
409,2,2
410,1,3
411,2,4
412,1,5
413,2,2
414,2,5
415,2,4
416,3,5
417,2,2
418,1,2
419,3,4
420,2,3
421,2,3
422,3,2
423,2,3
424,2,4
425,2,2
426,1,5
427,2,2
428,3,5
429,1,5
430,3,2
431,1,1
432,2,3
433,1,3
434,1,4
435,3,5
436,1,2
437,3,3
438,1,4
439,1,3
440,3,1
441,2,2
442,3,3
443,3,5
444,2,5
445,2,2
446,2,1
447,1,4
448,2,1
449,2,3
450,2,5
451,2,5
452,2,3
453,3,1
454,3,3
455,2,2
456,3,3
457,1,1
458,1,4
459,3,3
460,3,4
461,3,5
462,3,3
463,1,1
464,3,4
465,1,3
466,1,4
467,2,3
468,2,4
469,3,2
470,3,1
471,2,5
472,3,1
473,3,3
474,2,5
475,2,4
476,3,1
477,1,3
478,1,5
479,1,5
480,1,4
481,2,4
482,3,1
483,1,1
484,3,5
485,2,2
486,1,2
487,3,2
488,1,5
489,2,2
490,1,3
491,2,2
492,3,1
493,1,5
494,3,4
495,3,2
496,2,2
497,2,3
498,1,4
499,2,2
500,1,4
501,2,1
502,2,2
503,2,4
504,3,4
505,2,1
506,3,5
507,2,4
508,1,1
509,1,1
510,3,3
511,3,2
512,3,2
513,3,4
514,1,5
515,2,3
516,1,2
517,2,2
518,1,2
519,3,5
520,3,3
521,3,1
522,1,3
523,3,3
524,1,4
525,2,3
526,3,4
527,2,3
528,2,4
529,2,1
530,1,5
531,1,4
532,1,3
533,1,1
534,1,3
535,3,4
536,2,3
537,1,1
538,3,2
539,1,1
540,2,1
541,1,4
542,3,5
543,3,1
544,1,1
545,1,4
546,3,1
547,3,1
548,3,3
549,1,2
550,1,1
551,2,3
552,1,1
553,2,4
554,1,5
555,2,5
556,2,2
557,3,3
558,1,4
559,1,1
560,1,1
561,2,2
562,3,4
563,2,1
564,1,4
565,2,2
566,1,4
567,3,2
568,3,4
569,3,3
570,3,5
571,1,1
572,2,2
573,3,4
574,3,1
575,3,2
576,1,3
577,1,4
578,3,1
579,1,2
580,2,2
581,3,5
582,1,1
583,1,3
584,3,5
585,1,1
586,2,1
587,2,3
588,2,4
589,3,3
590,2,1
591,3,5
592,2,3
593,3,4
594,1,4
595,3,5
596,3,4
597,3,1
598,3,5
599,2,5
600,1,3
601,3,1
602,3,3
603,1,5
604,3,4
605,3,2
606,3,5
607,2,2
608,2,5
609,2,3
610,2,2
611,2,4
612,1,1
613,2,5
614,2,2
615,1,1
616,3,4
617,1,5
618,2,3
619,1,5
620,3,1
621,2,3
622,3,4
623,1,5
624,1,4
625,1,3
626,3,2
627,1,1
628,2,3
629,3,2
630,1,4
631,2,5
632,1,5
633,2,1
634,3,3
635,2,1
636,2,2
637,2,2
638,2,3
639,3,4
640,3,1
641,1,2
642,2,3
643,2,1
644,3,2
645,1,1
646,1,5
647,2,1
648,3,1
649,3,4
650,3,3
651,1,3
652,2,3
653,2,5
654,3,4
655,3,4
656,1,1
657,2,1
658,2,1
659,3,4
660,1,1
661,1,1
662,1,1
663,3,2
664,3,2
665,2,3
666,3,3
667,3,2
668,2,1
669,1,5
670,2,2
671,2,4
672,3,1
673,2,2
674,2,1
675,1,2
676,2,5
677,3,3
678,1,2
679,1,5
680,2,3
681,2,5
682,3,3
683,2,5
684,2,4
685,1,1
686,2,2
687,2,4
688,1,4
689,3,4
690,3,1
691,3,2
692,3,3
693,2,2
694,3,3
695,3,5
696,3,3
697,2,2
698,2,2
699,1,2
700,2,2
701,2,1
702,1,5
703,2,2
704,2,4
705,1,4
706,1,4
707,1,1
708,1,1
709,2,1
710,1,1
711,1,1
712,2,4
713,2,4
714,3,2
715,1,2
716,1,5
717,1,1
718,1,1
719,1,1
720,2,2
721,2,2
722,1,5
723,3,4
724,2,2
725,1,3
726,1,5
727,1,5
728,1,5
729,2,3
730,1,4
731,1,3
732,3,4
733,1,2
734,1,2
735,3,4
736,1,3
737,1,1
738,2,4
739,2,3
740,2,2
741,2,3
742,2,5
743,1,1
744,3,2
745,3,1
746,1,1
747,1,1
748,1,5
749,1,3
750,2,5
751,1,2
752,3,5
753,3,4
754,1,2
755,1,5
756,3,1
757,1,3
758,2,4
759,3,2
760,2,1
761,2,4
762,3,1
763,2,3
764,2,4
765,1,1
766,2,3
767,2,5
768,1,5
769,3,4
770,2,1
771,3,5
772,2,4
773,3,4
774,3,2
775,3,1
776,2,4
777,3,5
778,3,4
779,2,4
780,3,2
781,3,1
782,3,2
783,3,4
784,1,3
785,2,2
786,1,5
787,1,2
788,1,2
789,3,2
790,3,1
791,1,1
792,2,1
793,1,5
794,1,5
795,2,4
796,2,1
797,3,5
798,2,4
799,2,3
800,2,3
801,2,3
802,1,1
803,1,4
804,3,1
805,1,1
806,2,2
807,1,4
808,1,1
809,3,3
810,3,5
811,1,2
812,2,5
813,2,1
814,1,2
815,1,4
816,1,4
817,3,4
818,3,4
819,2,5
820,1,4
821,1,5
822,1,5
823,3,3
824,2,5
825,3,4
826,2,3
827,2,5
828,1,2
829,3,4
830,3,2
831,2,2
832,3,5
833,3,3
834,1,2
835,2,4
836,1,1
837,1,1
838,2,4
839,3,2
840,3,1
841,3,1
842,3,2
843,1,2
844,1,1
845,2,2
846,1,4
847,3,5
848,3,1
849,2,2
850,3,1
851,3,4
852,3,2
853,2,2
854,3,1
855,3,3
856,2,2
857,1,5
858,2,2
859,3,2
860,1,4
861,3,2
862,3,2
863,2,5
864,2,1
865,2,5
866,2,1
867,2,4
868,3,1
869,1,5
870,3,4
871,2,1
872,3,3
873,3,2
874,1,4
875,2,4
876,3,4
877,3,2
878,1,3
879,3,3
880,3,2
881,3,4
882,1,5
883,3,5
884,3,4
885,1,2
886,3,2
887,3,1
888,2,3
889,3,2
890,2,3
891,3,1
892,3,3
893,1,2
894,2,2
895,3,4
896,3,4
897,1,2
898,3,2
899,3,5
900,3,4
901,1,5
902,1,1
903,1,5
904,1,2
905,3,1
906,3,4
907,3,1
908,3,5
909,1,4
910,2,2
911,2,4
912,1,5
913,3,1
914,2,5
915,3,4
916,3,2
917,2,5
918,3,2
919,2,5
920,2,1
921,2,2
922,1,1
923,3,3
924,3,3
925,3,1
926,2,4
927,3,3
928,2,5
929,3,3
930,3,2
931,2,4
932,3,5
933,1,3
934,2,1
935,3,2
936,2,2
937,2,1
938,1,1
939,1,1
940,3,3
941,1,1
942,1,4
943,1,5
944,3,1
945,2,5
946,1,1
947,3,4
948,2,5
949,1,2
950,2,1
951,2,2
952,1,1
953,1,4
954,2,5
955,1,1
956,1,1
957,3,1
958,3,5
959,1,1
960,2,2
961,3,2
962,2,2
963,1,2
964,2,2
965,1,4
966,2,4
967,1,3
968,2,1
969,1,3
970,2,3
971,1,2
972,2,4
973,1,4
974,3,4
975,2,3
976,1,4
977,1,2
978,1,3
979,2,3
980,1,3
981,2,4
982,1,3
983,3,3
984,3,4
985,2,3
986,1,3
987,3,4
988,2,5
989,2,5
990,1,2
991,2,5
992,3,2
993,1,1
994,2,3
995,3,1
996,2,2
997,2,3
998,2,2
999,2,1
1000,2,1
1001,2,3
1002,3,1
1003,2,3
1004,2,2
1005,1,3
1006,2,3
1007,3,2
1008,3,1
1009,3,3
1010,1,3
1011,1,5
1012,3,5
1013,2,2
1014,3,5
1015,2,3
1016,2,5
1017,1,3
1018,3,2
1019,2,5
1020,3,2
1021,1,4
1022,2,4
1023,2,2
1024,1,4
1025,1,4
1026,3,5
1027,1,4
1028,2,5
1029,1,1
1030,2,1
1031,3,2
1032,2,2
1033,1,5
1034,3,2
1035,2,1
1036,2,4
1037,2,5
1038,1,5
1039,2,5
1040,1,2
1041,1,3
1042,2,5
1043,2,5
1044,3,2
1045,1,4
1046,1,4
1047,2,2
1048,2,3
1049,2,2
1050,2,3
1051,3,2
1052,1,1
1053,3,5
1054,3,4
1055,3,2
1056,2,3
1057,1,1
1058,3,3
1059,3,3
1060,2,3
1061,2,2
1062,2,2
1063,1,1
1064,1,3
1065,1,5
1066,2,4
1067,1,2
1068,1,2
1069,1,3
1070,3,2
1071,1,3
1072,1,1
1073,2,3
1074,2,5
1075,2,1
1076,2,1
1077,1,4
1078,2,3
1079,3,3
1080,1,1
1081,1,1
1082,1,5
1083,3,5
1084,1,3
1085,2,1
1086,2,2
1087,2,4
1088,3,2
1089,3,3
1090,2,5
1091,3,1
1092,3,1
1093,2,3
1094,1,4
1095,2,5
1096,1,3
1097,1,1
1098,3,1
1099,1,4
1100,3,2
1101,2,5
1102,2,1
1103,3,4
1104,1,1
1105,1,1
1106,2,4
1107,1,3
1108,2,2
1109,2,3
1110,3,2
1111,2,2
1112,1,5
1113,1,2
1114,3,4
1115,3,5
1116,2,4
1117,3,4
1118,3,4
1119,1,2
1120,1,2
1121,1,2
1122,3,4
1123,2,3
1124,1,3
1125,1,4
1126,1,1
1127,2,2
1128,3,4
1129,3,4
1130,1,3
1131,2,5
1132,2,2
1133,1,3
1134,3,5
1135,3,5
1136,3,1
1137,2,3
1138,2,1
1139,2,3
1140,2,3
1141,3,2
1142,2,3
1143,2,3
1144,3,4
1145,2,2
1146,3,3
1147,1,3
1148,2,1
1149,1,1
1150,2,2
1151,2,5
1152,2,1
1153,2,2
1154,2,4
1155,2,5
1156,1,2
1157,1,4
1158,1,3
1159,3,1
1160,1,3
1161,1,1
1162,1,5
1163,1,5
1164,3,5
1165,2,5
1166,2,2
1167,1,5
1168,2,3
1169,3,2
1170,3,5
1171,3,2
1172,1,1
1173,2,5
1174,3,4
1175,1,4
1176,1,4
1177,2,1
1178,2,3
1179,2,2
1180,2,5
1181,2,1
1182,1,3
1183,2,4
1184,2,4
1185,2,3
1186,1,1
1187,1,5
1188,3,5
1189,2,4
1190,3,5
1191,1,5
1192,2,2
1193,1,4
1194,3,3
1195,2,1
1196,3,4
1197,3,1
1198,1,2
1199,3,4
1200,2,3
1201,2,1
1202,2,4
1203,3,3
1204,3,2
1205,3,5
1206,3,4
1207,3,4
1208,1,4
1209,3,4
1210,1,1
1211,1,5
1212,2,1
1213,3,5
1214,2,2
1215,1,1
1216,2,1
1217,2,1
1218,3,3
1219,2,5
1220,1,2
1221,3,5
1222,3,3
1223,2,4
1224,1,1
1225,3,3
1226,2,1
1227,1,2
1228,3,4
1229,1,5
1230,3,5
1231,2,2
1232,3,4
1233,2,2
1234,3,4
1235,2,3
1236,3,5
1237,2,1
1238,1,3
1239,1,2
1240,2,5
1241,1,1
1242,2,1
1243,1,2
1244,2,4
1245,3,1
1246,3,2
1247,2,2
1248,2,3
1249,1,5
1250,2,3
1251,2,2
1252,2,5
1253,2,4
1254,2,4
1255,2,2
1256,3,2
1257,1,5
1258,2,5
1259,2,2
1260,3,5
1261,2,5
1262,1,2
1263,1,4
1264,1,2
1265,2,2
1266,2,2
1267,2,4
1268,2,4
1269,3,5
1270,3,5
1271,2,5
1272,3,2
1273,3,1
1274,3,5
1275,1,3
1276,1,3
1277,3,2
1278,1,4
1279,1,3
1280,2,2
1281,1,3
1282,3,2
1283,1,5
1284,2,1
1285,3,1
1286,3,3
1287,2,4
1288,2,2
1289,2,2
1290,3,5
1291,1,5
1292,1,3
1293,2,2
1294,3,4
1295,1,2
1296,1,4
1297,3,4
1298,1,3
1299,3,3
1300,3,5
1301,2,4
1302,1,4
1303,1,2
1304,2,1
1305,3,1
1306,1,1
1307,2,2
1308,2,4
1309,1,3
1310,2,3
1311,2,3
1312,3,5
1313,2,1
1314,3,3
1315,2,4
1316,2,4
1317,2,4
1318,1,3
1319,3,4
1320,1,4
1321,2,2
1322,2,1
1323,2,4
1324,3,5
1325,1,1
1326,2,5
1327,3,4
1328,2,3
1329,2,5
1330,3,3
1331,1,4
1332,1,2
1333,2,4
1334,2,1
1335,2,2
1336,1,4
1337,3,2
1338,1,1
1339,1,1
1340,1,4
1341,3,1
1342,1,1
1343,3,5
1344,1,5
1345,3,5
1346,2,3
1347,1,5
1348,1,1
1349,3,3
1350,1,5
1351,1,1
1352,2,1
1353,2,4
1354,3,3
1355,1,5
1356,1,2
1357,1,5
1358,2,2
1359,3,1
1360,3,4
1361,2,5
1362,2,4
1363,1,3
1364,1,5
1365,3,4
1366,3,2
1367,3,5
1368,1,3
1369,1,4
1370,2,4
1371,2,2
1372,1,3
1373,3,2
1374,3,2
1375,3,5
1376,1,1
1377,1,5
1378,1,4
1379,3,3
1380,3,1
1381,2,1
1382,1,2
1383,3,3
1384,2,5
1385,3,2
1386,3,3
1387,2,2
1388,3,2
1389,2,3
1390,3,1
1391,3,3
1392,1,4
1393,1,1
1394,2,3
1395,1,5
1396,1,1
1397,3,4
1398,3,3
1399,2,2
1400,1,5
1401,2,3
1402,1,4
1403,2,4
1404,2,1
1405,1,1
1406,2,3
1407,3,3
1408,1,4
1409,2,2
1410,3,2
1411,3,1
1412,2,2
1413,3,5
1414,3,2
1415,2,3
1416,3,4
1417,1,4
1418,1,3
1419,1,1
1420,3,4
1421,1,4
1422,1,4
1423,2,2
1424,3,4
1425,2,3
1426,1,4
1427,3,4
1428,2,3
1429,1,4
1430,1,3
1431,2,5
1432,2,2
1433,1,3
1434,3,4
1435,2,4
1436,3,2
1437,1,3
1438,1,3
1439,2,1
1440,3,4
1441,2,4
1442,2,3
1443,3,4
1444,1,5
1445,1,4
1446,3,3
1447,3,2
1448,1,4
1449,1,3
1450,3,5
1451,1,1
1452,3,1
1453,2,4
1454,2,1
1455,2,2
1456,2,2
1457,3,1
1458,1,1
1459,1,3
1460,1,3
1461,2,4
1462,2,5
1463,3,5
1464,2,2
1465,3,5
1466,3,4
1467,3,3
1468,3,1
1469,3,5
1470,2,1
1471,1,1
1472,1,5
1473,1,1
1474,3,4
1475,3,4
1476,2,5
1477,3,2
1478,1,4
1479,1,4
1480,3,2
1481,2,5
1482,1,1
1483,1,2
1484,1,3
1485,1,1
1486,2,2
1487,3,2
1488,2,3
1489,1,1
1490,3,1
1491,1,4
1492,3,5
1493,1,4
1494,1,5
1495,1,5
1496,1,1
1497,2,2
1498,3,5
1499,3,4
1500,1,1
1501,2,2
1502,1,5
1503,2,1
1504,2,1
1505,1,2
1506,3,2
1507,3,4
1508,3,2
1509,2,3
1510,1,1
1511,3,2
1512,3,5
1513,3,2
1514,3,3
1515,3,4
1516,2,4
1517,1,1
1518,1,1
1519,1,1
1520,3,1
1521,1,1
1522,3,3
1523,1,3
1524,1,2
1525,1,4
1526,1,5
1527,2,5
1528,2,5
1529,3,1
1530,3,2
1531,3,4
1532,2,5
1533,2,5
1534,2,1
1535,3,5
1536,1,1
1537,3,4
1538,3,3
1539,3,5
1540,3,4
1541,1,4
1542,1,3
1543,3,1
1544,3,3
1545,2,1
1546,2,1
1547,1,3
1548,3,3
1549,1,2
1550,3,2
1551,2,4
1552,3,2
1553,2,4
1554,2,2
1555,2,4
1556,2,4
1557,3,1
1558,3,4
1559,1,3
1560,2,1
1561,3,4
1562,1,3
1563,3,1
1564,2,3
1565,1,1
1566,3,5
1567,2,1
1568,2,3
1569,1,3
1570,1,3
1571,2,1
1572,2,3
1573,2,1
1574,3,5
1575,2,4
1576,2,2
1577,2,1
1578,2,1
1579,3,3
1580,3,2
1581,2,1
1582,3,2
1583,1,5
1584,3,1
1585,2,3
1586,2,1
1587,2,3
1588,3,1
1589,1,5
1590,2,3
1591,2,3
1592,2,2
1593,3,4
1594,1,2
1595,3,3
1596,3,5
1597,1,2
1598,1,1
1599,1,3
1600,3,5
1601,2,5
1602,3,3
1603,1,1
1604,2,1
1605,3,5
1606,1,1
1607,1,5
1608,2,4
1609,2,3
1610,1,5
1611,2,5
1612,1,2
1613,3,2
1614,1,5
1615,3,2
1616,2,4
1617,2,5
1618,3,3
1619,1,5
1620,2,2
1621,1,3
1622,1,3
1623,3,1
1624,3,3
1625,1,2
1626,2,2
1627,2,4
1628,3,4
1629,1,2
1630,2,3
1631,3,5
1632,2,2
1633,1,2
1634,2,1
1635,2,3
1636,2,5
1637,2,4
1638,2,1
1639,2,1
1640,3,4
1641,2,4
1642,2,1
1643,2,2
1644,1,3
1645,2,2
1646,1,3
1647,3,1
1648,1,4
1649,2,3
1650,3,2
1651,1,5
1652,1,5
1653,1,5
1654,2,3
1655,1,4
1656,2,3
1657,1,4
1658,2,1
1659,3,4
1660,3,4
1661,1,4
1662,2,1
1663,3,2
1664,2,1
1665,2,1
1666,3,4
1667,3,3
1668,1,2
1669,1,1
1670,3,5
1671,2,3
1672,1,1
1673,2,3
1674,2,2
1675,1,5
1676,2,1
1677,1,4
1678,1,4
1679,3,1
1680,3,1
1681,1,5
1682,1,2
1683,2,5
1684,3,4
1685,2,5
1686,2,1
1687,3,1
1688,3,2
1689,3,3
1690,1,5
1691,3,1
1692,1,3
1693,1,2
1694,2,5
1695,2,4
1696,3,2
1697,3,4
1698,3,1
1699,1,4
1700,1,1
1701,2,5
1702,3,5
1703,1,3
1704,1,4
1705,3,3
1706,2,2
1707,1,1
1708,3,1
1709,3,4
1710,2,1
1711,2,4
1712,2,4
1713,3,4
1714,2,4
1715,2,2
1716,1,1
1717,2,4
1718,1,5
1719,2,3
1720,1,2
1721,2,2
1722,2,2
1723,2,1
1724,2,5
1725,3,5
1726,3,1
1727,2,4
1728,2,3
1729,3,3
1730,2,1
1731,2,2
1732,1,3
1733,3,4
1734,1,2
1735,3,5
1736,2,1
1737,2,1
1738,1,1
1739,3,5
1740,3,4
1741,3,2
1742,1,5
1743,2,4
1744,2,3
1745,1,4
1746,3,1
1747,3,4
1748,1,3
1749,1,1
1750,3,3
1751,3,4
1752,2,5
1753,1,4
1754,2,4
1755,1,2
1756,2,1
1757,1,1
1758,3,3
1759,1,4
1760,3,1
1761,3,5
1762,2,3
1763,3,1
1764,2,1
1765,3,4
1766,2,2
1767,3,1
1768,3,3
1769,3,3
1770,2,5
1771,2,2
1772,3,3
1773,2,4
1774,3,1
1775,3,2
1776,3,3
1777,3,1
1778,1,3
1779,3,5
1780,2,4
1781,2,1
1782,2,4
1783,3,4
1784,2,2
1785,1,5
1786,1,5
1787,2,1
1788,1,4
1789,1,2
1790,1,3
1791,2,1
1792,2,5
1793,2,5
1794,1,4
1795,1,5
1796,3,5
1797,2,2
1798,2,4
1799,1,4
1800,2,1
1801,1,4
1802,2,1
1803,2,5
1804,2,2
1805,2,5
1806,3,2
1807,2,2
1808,1,2
1809,2,3
1810,3,1
1811,2,3
1812,2,2
1813,3,5
1814,1,4
1815,1,3
1816,2,1
1817,3,5
1818,3,1
1819,1,4
1820,1,4
1821,2,3
1822,1,4
1823,3,5
1824,1,3
1825,2,3
1826,1,5
1827,2,3
1828,3,2
1829,2,1
1830,1,1
1831,1,5
1832,2,2
1833,1,4
1834,1,3
1835,3,1
1836,1,1
1837,1,3
1838,2,1
1839,3,2
1840,1,1
1841,2,3
1842,2,4
1843,2,1
1844,3,2
1845,2,2
1846,3,4
1847,1,2
1848,3,5
1849,2,4
1850,2,5
1851,3,2
1852,2,2
1853,2,5
1854,1,1
1855,3,3
1856,3,4
1857,2,5
1858,3,2
1859,3,5
1860,1,3
1861,1,2
1862,1,3
1863,3,3
1864,3,4
1865,3,5
1866,1,1
1867,3,5
1868,2,2
1869,3,3
1870,3,1
1871,1,5
1872,3,1
1873,2,1
1874,2,5
1875,3,5
1876,1,5
1877,1,3
1878,1,4
1879,1,1
1880,3,1
1881,2,5
1882,1,5
1883,3,3
1884,3,5
1885,1,1
1886,2,5
1887,2,4
1888,1,3
1889,3,1
1890,2,4
1891,2,5
1892,1,1
1893,2,5
1894,3,5
1895,3,3
1896,1,1
1897,3,3
1898,3,2
1899,3,5
1900,2,4
1901,3,4
1902,3,1
1903,3,1
1904,1,5
1905,3,3
1906,1,5
1907,1,3
1908,2,1
1909,3,2
1910,1,1
1911,1,2
1912,2,4
1913,2,1
1914,1,5
1915,2,4
1916,3,4
1917,1,1
1918,2,2
1919,2,5
1920,3,1
1921,3,5
1922,1,4
1923,1,4
1924,1,4
1925,2,1
1926,2,5
1927,1,5
1928,3,2
1929,1,5
1930,1,2
1931,1,1
1932,2,3
1933,3,4
1934,1,2
1935,1,4
1936,1,4
1937,3,4
1938,2,4
1939,1,4
1940,1,5
1941,1,2
1942,2,1
1943,3,4
1944,1,5
1945,3,4
1946,2,5
1947,2,1
1948,2,3
1949,3,2
1950,1,1
1951,1,1
1952,1,3
1953,3,3
1954,2,2
1955,3,2
1956,3,3
1957,3,2
1958,2,4
1959,1,3
1960,2,1
1961,3,3
1962,2,2
1963,3,1
1964,1,3
1965,2,2
1966,1,1
1967,1,1
1968,1,5
1969,3,4
1970,1,3
1971,1,4
1972,2,1
1973,2,5
1974,1,1
1975,1,5
1976,3,2
1977,3,4
1978,1,3
1979,2,4
1980,1,1
1981,1,4
1982,2,4
1983,2,4
1984,1,1
1985,2,5
1986,2,1
1987,2,2
1988,1,2
1989,3,1
1990,2,5
1991,1,5
1992,3,2
1993,2,3
1994,3,5
1995,1,5
1996,3,4
1997,1,4
1998,3,5
1999,1,5
2000,3,4
2001,2,5
2002,1,4
2003,1,4
2004,2,3
2005,2,3
2006,3,3
2007,2,1
2008,1,1
2009,1,4
2010,2,4
2011,3,3
2012,2,4
2013,1,1
2014,1,1
2015,1,4
2016,1,1
2017,2,4
2018,1,3
2019,3,1
2020,1,4
2021,1,1
2022,3,2
2023,1,2
2024,2,4
2025,2,4
2026,3,3
2027,3,1
2028,1,5
2029,1,5
2030,2,4
2031,2,1
2032,2,3
2033,3,5
2034,3,4
2035,2,2
2036,3,5
2037,1,3
2038,3,1
2039,1,2
2040,1,1
2041,2,1
2042,2,3
2043,2,4
2044,2,3
2045,1,1
2046,2,4
2047,2,2
2048,3,5
2049,1,1
2050,1,5
2051,3,5
2052,1,3
2053,2,3
2054,2,1
2055,1,1
2056,3,4
2057,2,5
2058,3,4
2059,3,4
2060,2,3
2061,2,4
2062,2,1
2063,3,4
2064,3,4
2065,2,1
2066,3,1
2067,1,2
2068,3,1
2069,3,4
2070,1,2
2071,2,1
2072,2,2
2073,2,4
2074,2,2
2075,3,1
2076,3,5
2077,3,3
2078,1,5
2079,3,2
2080,1,5
2081,3,3
2082,2,5
2083,3,5
2084,2,4
2085,2,3
2086,1,5
2087,2,4
2088,2,5
2089,1,5
2090,3,1
2091,1,2
2092,1,5
2093,1,5
2094,1,2
2095,1,1
2096,2,5
2097,2,4
2098,3,5
2099,1,5
2100,3,2
2101,2,2
2102,3,5
2103,2,2
2104,1,3
2105,2,5
2106,2,3
2107,3,5
2108,1,1
2109,1,1
2110,1,3
2111,2,3
2112,3,2
2113,3,5
2114,3,5
2115,1,4
2116,1,5
2117,2,2
2118,2,2
2119,1,4
2120,1,4
2121,3,2
2122,2,3
2123,3,3
2124,2,3
2125,1,1
2126,2,1
2127,2,1
2128,1,2
2129,2,4
2130,3,3
2131,1,5
2132,3,4
2133,2,3
2134,3,5
2135,2,4
2136,2,2
2137,2,3
2138,2,1
2139,1,4
2140,3,2
2141,1,1
2142,3,4
